"","county_fips","state_name","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc","POPULATION","LATITUDE","LONGITUDE"
"2260","42091","Pennsylvania","Montgomery County",185460,319511,510157,-134051,0.363535147023367,0.626299354904471,-0.262764207881103,162731,256082,15874,174381,233356,4463,237353,189574,5431,246385,125525,0,NA,NA,NA,104459,155740,0,815876,603170,77.0791149635484,8.67778927189916,4.73111110021621,22.9208850364516,10.3493668155455,51.4159014360025,36.1162725708318,16.4200197088773,81902,5.89503986125111,6.09701193160219,52.5426697989093,4.8595057966446,51.591888200063,2.93371205964939,1,856553,40.169483,-75.314499
"2261","42093","Pennsylvania","Montour County",5844,3771,9817,2073,0.595293877966792,0.384129571152083,0.211164306814709,5288,2857,411,4652,3053,126,2898,5066,586,2871,5531,0,NA,NA,NA,2900,2123,0,18404,14330,92.3331884372962,1.72245164094762,2.39621821343186,7.66681156270376,3.23842642903717,51.9886981091067,33.7970006520322,19.9902195174962,55233,5.33839624748716,10.1541454654295,71.5055372642921,10.4897894065093,73.4763880025527,53.7690918048941,3,18136,40.996765,-76.630209
"2262","42095","Pennsylvania","Northampton County",83854,85087,171399,-1233,0.489232725978565,0.496426466898873,-0.00719374092030872,71736,66272,5511,61446,67606,1683,64151,72172,3566,60430,73748,2192,NA,NA,NA,33337,40723,0,300520,230620,78.4214029016372,4.56708372154931,12.0770664182084,21.5785970983628,7.25708771462798,50.9150805270864,36.4504858245707,17.3366165313457,62753,6.68338414343086,9.57675081726407,72.1261346889596,8.0173873837421,71.1957872588859,12.7684014308026,2,312951,40.699145,-75.320858
"2263","42097","Pennsylvania","Northumberland County",28952,12677,42283,16275,0.684719627273372,0.299813163682804,0.384906463590568,25427,9788,1407,19518,13072,622,11117,21826,2592,10434,25333,0,NA,NA,NA,10396,10573,0,93590,74685,93.1712789827973,2.46500694518645,3.04733411689283,6.8287210172027,1.33668126936639,49.4743028101293,33.4672507746554,19.6666310503259,43701,6.77758079912723,14.1810046656756,84.9785849903596,13.5232476907553,84.7783901265233,34.8605704129993,4,91647,40.874558,-76.684501
"2264","42099","Pennsylvania","Perry County",18293,5950,24652,12343,0.742049326626643,0.241359727405484,0.500689599221159,15616,4632,910,13120,5685,323,4962,14898,1231,4617,16122,0,NA,NA,NA,8501,4204,0,45647,35270,95.9624947970294,0.858763993252569,1.68466711941639,4.03750520297062,1.29690888776919,49.624290752952,35.5072622516266,15.8652266304467,58585,5.18136850783182,11.7343911047256,83.6555579848206,11.4842068056939,83.8886925227338,88.4987709108312,2,45842,40.410783,-77.154446
"2265","42101","Pennsylvania","Philadelphia County",132740,603790,741377,-471050,0.179045209117628,0.814416956555167,-0.635371747437539,108748,584025,14858,96467,588806,5054,560421,116714,8030,587147,61056,0,NA,NA,NA,44383,326646,0,1559938,1120330,35.2678760309705,41.55210014757,13.7678548762835,64.7321239690295,13.0716092562653,52.6969020563638,43.5949377475259,12.521651501534,39770,12.5240088582335,17.3908381727348,73.650280318222,10.0726556114486,60.6761332631163,0,1,1603797,40.003523,-75.139476
"2266","42103","Pennsylvania","Pike County",19213,13019,32554,6194,0.590188609694661,0.399920132702586,0.190268476992075,16056,9256,789,12786,10210,283,9329,15192,1113,8912,16369,0,NA,NA,NA,7453,5316,0,56210,43450,81.627824230564,5.48834726916919,10.0640455434976,18.372175769436,8.30990926881338,50.0231275573741,32.0156555772994,20.4856787048568,61199,9.85759610418358,9.2542898643492,74.7039562766193,8.71896491432568,74.854295372421,70.7612125015252,1,58535,41.302389,-74.983463
"2267","42105","Pennsylvania","Potter County",7239,1726,9064,5513,0.798654015887026,0.190423654015887,0.608230361871139,6251,1302,231,5231,1897,114,1387,5990,323,1210,6459,0,NA,NA,NA,3136,1526,0,17239,13495,96.7109461105633,0.498868843900458,1.20076570566738,3.28905388943674,1.13695690005221,49.5678403619699,33.2617901270375,21.787806717327,40921,5.77724036006986,12.5,84.9512987012987,12.4583610926049,84.9766822118588,100,9,16396,41.823262,-77.935838
"2268","42107","Pennsylvania","Schuylkill County",48871,20727,70603,28144,0.692194382674957,0.293571094712689,0.398623287962268,44001,16770,2098,32278,24546,903,19539,37757,4832,23262,38280,0,NA,NA,NA,17167,20541,0,145503,115570,92.0558339003319,2.59925912180505,3.58686762472251,7.94416609966805,1.84738459000845,48.9391971299561,32.7257857226312,19.2394658529377,46573,7.99643889196999,12.1135622915921,84.6837851585313,11.3326411918274,84.2756201554295,36.4612344813169,4,143049,40.712667,-76.195872
"2269","42109","Pennsylvania","Snyder County",13983,4910,19140,9073,0.730564263322884,0.256530825496343,0.474033437826541,11725,4002,636,10073,4687,242,4299,10867,1116,3843,12034,0,NA,NA,NA,5772,3982,0,40246,31225,95.2690950653481,0.916861302986632,2.14679719723699,4.73090493465189,1.36162600009939,50.4497341350693,39.651145455449,16.8190627640014,51110,4.39629990262902,17.1101089815859,83.3220593761744,17.0716535126939,83.6359395046849,66.820311319329,7,39736,40.787382,-76.980927
"2270","42111","Pennsylvania","Somerset County",31466,8654,40543,22812,0.77611424906889,0.213452383888711,0.562661865180179,27379,7376,1018,23984,9436,522,8340,25470,1923,8066,27578,0,NA,NA,NA,13145,9594,0,76201,61840,94.7953438931248,2.60757732838152,1.33987742943006,5.20465610687523,0.879253553102978,48.1253526856603,31.4838387947665,20.4708599624677,45424,6.6528361941571,12.8574713050245,84.5338945581239,11.9733139524049,84.2474050054975,70.8021404131615,4,74129,40.029001,-79.012353
"2271","42113","Pennsylvania","Sullivan County",2619,921,3595,1698,0.728511821974965,0.256189151599444,0.472322670375522,2291,750,95,1868,1034,47,867,2020,206,786,2276,0,NA,NA,NA,1325,778,0,6302,5445,93.5258648048239,2.36432878451285,1.72960964773088,6.47413519517613,1.87242145350682,47.5880672802285,26.372580133291,26.9120913995557,44926,8.89423076923077,10.9575116893678,84.4887172189469,10.305823209049,84.331797235023,100,8,5840,41.469615,-76.492908
"2272","42115","Pennsylvania","Susquehanna County",15207,6236,21752,8971,0.699108127988231,0.286686281721221,0.41242184626701,12891,5123,849,10800,6935,309,5535,11996,1716,5054,13839,0,NA,NA,NA,7790,4283,0,41832,33335,96.4500860585198,0.547427806463951,1.70443679479824,3.54991394148021,1.61120673168866,49.6557659208262,32.0257219353605,20.068368712947,50160,7.37583027659364,11.1045597484277,83.2514412997904,10.7418778043926,83.2394318680206,84.0298920564628,6,38434,41.823092,-75.76923
"2273","42117","Pennsylvania","Tioga County",15742,4955,21075,10787,0.746951364175564,0.235112692763938,0.511838671411625,13614,3901,810,11342,5357,305,3992,13418,764,3812,14241,0,NA,NA,NA,7636,3448,0,42031,33390,96.3193833123171,0.523423187647213,1.24431966881587,3.6806166876829,1.17294377959125,50.4104113630416,36.0614784325855,19.5855440032357,48449,6.79009206042419,10.9133681088268,79.5131430909277,10.6768551298679,79.669809667356,90.1098115814297,6,41045,41.814804,-77.211057
"2274","42119","Pennsylvania","Union County",12356,7475,20115,4881,0.614267959234402,0.371613223962217,0.242654735272185,10622,6180,666,9896,6109,263,6092,10568,841,5992,11164,0,NA,NA,NA,5362,4784,0,45178,36095,84.3397228739652,6.41241312143078,5.6930364336624,15.6602771260348,3.22280756120236,44.862543715968,38.1513125857718,16.0741954048431,51349,4.91179344751324,14.8318042813456,77.8580258962847,13.2773631840796,75.8278917910448,42.8148708478875,4,42681,40.970242,-76.959238
"2275","42121","Pennsylvania","Venango County",18569,7585,26528,10984,0.69997738238842,0.285924306393245,0.414053075995175,16021,6309,1018,13815,7945,407,6989,14581,1638,6086,16930,0,NA,NA,NA,7475,6053,0,53460,42435,96.1279461279461,0.729517396184063,1.06060606060606,3.87205387205387,0.74635241301908,50.7875046763936,32.8507295173962,19.9438832772166,43885,8.02972195589645,11.0941304460447,83.4896130135212,10.7250996015936,83.4926958831341,54.7559289975266,4,50454,41.404235,-79.765355
"2276","42123","Pennsylvania","Warren County",14237,6066,20650,8171,0.689443099273608,0.293753026634383,0.395690072639225,12477,5145,812,10010,6995,294,5124,12130,958,5139,12709,0,NA,NA,NA,5926,4754,0,40649,32415,97.0134566656006,0.460035917242737,0.998794558291717,2.98654333439937,1.18084085709366,49.9052867229206,32.1680730153263,20.6794755098526,44977,5.79202308564362,8.78857451549733,81.572017016679,8.53136225476651,81.6834760983697,55.0424488819801,6,38587,41.853111,-79.233295
"2277","42125","Pennsylvania","Washington County",72080,45088,118478,26992,0.608382990935026,0.38056010398555,0.227822886949476,61386,36322,3742,53230,40345,1175,38133,56952,5824,8110,75676,0,NA,NA,NA,30279,28288,0,208269,165075,92.7468802366171,2.81847034364212,1.50430452923863,7.25311976338293,1.99789695057834,51.0349595955231,33.9767320148462,18.904397678003,57534,6.17230304175326,8.24576510636008,71.8626804623064,7.7739372127,71.6580550903325,30.8247521893947,1,209349,40.20836,-80.146146
"2278","42127","Pennsylvania","Wayne County",18637,9191,28089,9446,0.663498166542063,0.327209939834099,0.336288226707964,16244,7008,766,12896,8396,315,7487,14538,1803,6641,16679,0,NA,NA,NA,7603,6069,0,51307,41830,91.0460560937104,3.22373165455006,4.0540277155164,8.9539439062896,2.92747578303155,46.8571539945816,30.029040871616,20.6833375562789,50595,7.44342291371994,10.1216570257581,79.4869134393401,8.98937077246632,78.4658671062354,88.0939759948506,6,51155,41.539728,-75.307606
"2279","42129","Pennsylvania","Westmoreland County",130218,72129,205183,58089,0.634643220929609,0.351534971220813,0.283108249708797,116522,59669,5860,103932,63722,1918,62981,107532,9745,22689,135374,0,NA,NA,NA,60678,45475,0,359377,289880,94.231684275844,2.37383026737938,1.06434190279289,5.76831572415597,1.54378271286142,51.1654891659733,31.8214576892789,20.6693806225774,54142,5.29264676110591,6.97621373802038,73.0941908603275,6.73975535774469,73.0064828215142,25.3635987720754,1,354663,40.340199,-79.594629
"2280","42131","Pennsylvania","Wyoming County",9936,4704,14858,5232,0.668730650154799,0.316597119396958,0.352133530757841,8837,3811,496,6587,5061,224,4154,7844,1068,3980,9003,0,NA,NA,NA,4239,3399,0,27975,22165,95.8748882931189,0.868632707774799,1.78016085790885,4.12511170688114,1.27613941018767,49.7730116175156,35.1456657730116,18.3735478105451,53397,7.03230867983739,8.35363377994316,81.3997157937475,8.12555306855447,81.3179948987559,83.4559343612958,2,26069,41.538722,-75.938649
"2281","42133","Pennsylvania","York County",146733,88114,238471,58619,0.615307521669301,0.369495661946316,0.245811859722985,128528,68524,8934,113304,73191,2734,69394,126350,10271,62969,141076,0,NA,NA,NA,69055,52072,0,440604,334780,84.7255131592087,5.25460504216939,6.64973536327405,15.2744868407913,3.59915025737397,50.5651333169921,36.8398834327423,15.8416628083268,59853,6.24087356814046,11.4634266480585,76.8846564321484,10.2524701393374,76.2966839632096,24.7204417755626,2,456438,39.941929,-76.75372
"2282","44001","Rhode Island","Bristol County",9745,18050,28415,-8305,0.342952665845504,0.635227872602499,-0.292275206756995,8965,14609,1901,9231,14974,471,NA,NA,NA,14047,9422,89,NA,NA,NA,4793,7296,6173,49228,38260,93.0608596733566,1.25538311530024,2.54326805882831,6.93914032664337,9.39505972210937,51.7632241813602,35.8942065491184,18.8388721865605,73096,4.98823172120568,9.64303493513719,53.591613224399,9.49161959440689,53.890792357317,1.14285714285714,1,50793,41.712608,-71.284716
"2283","44003","Rhode Island","Kent County",42001,49113,93093,-7112,0.451172483430548,0.52756920498856,-0.0763967215580119,38336,37788,5929,31567,45564,1792,NA,NA,NA,44597,25294,8323,NA,NA,NA,22954,20133,15648,164886,130165,89.9336511286586,1.33000982496998,4.08888565433087,10.0663488713414,6.09148138714021,51.7478742889026,33.0676952561163,17.4793493686547,65592,7.30535597997246,8.60367532424453,68.1709622848045,8.54232892378903,68.5655623294641,7.98637441471371,1,170363,41.698511,-71.488956
"2284","44005","Rhode Island","Newport County",15722,29486,46148,-13764,0.340686486955014,0.638944266273728,-0.298257779318714,15077,22851,3117,15202,23463,787,NA,NA,NA,22666,15160,83,NA,NA,NA,10058,12813,6439,82714,64980,86.2163599874266,2.95717774500085,5.3292066639263,13.7836400125734,7.2998525038083,50.8958580167807,34.1393234518945,19.1914307130595,71347,6.5387058716762,6.91541283786058,54.4919048099902,6.09974950461734,53.6433992597301,12.0922208281054,1,85643,41.548629,-71.266556
"2285","44007","Rhode Island","Providence County",102551,165012,272667,-62461,0.376103452196269,0.605177744281486,-0.229074292085217,90882,142899,14693,75785,159520,4484,NA,NA,NA,147992,71185,9675,NA,NA,NA,61369,72997,34400,631344,445095,63.2444435996858,7.95398388200411,20.9586216072379,36.7555564003142,18.4511138143389,51.4842938239692,40.3399731366735,14.2291682505892,50637,8.45059364922155,16.7584788103215,72.7361429495092,12.1427034875904,68.852348812821,5.50882685700699,1,660741,41.857227,-71.449675
"2286","44009","Rhode Island","Washington County",29818,44549,76060,-14731,0.392032605837497,0.585708651064949,-0.193676045227452,27230,33741,5398,25366,35888,1625,NA,NA,NA,33834,20224,8356,NA,NA,NA,17932,18213,11106,126319,101750,91.4945495135332,1.48354562654866,2.89109318471489,8.5054504864668,4.32714001852453,51.6517705174993,37.064891267347,17.9806679913552,74302,6.6476802138882,6.45679823532173,55.4160604496175,5.90506898620276,54.8027894421116,30.8232069869821,1,129839,41.467323,-71.590046
"2287","45001","South Carolina","Abbeville County",8215,4101,12433,4114,0.660741574841149,0.329847985200676,0.330893589640473,6763,3741,271,5981,4543,147,3570,6669,231,3487,6859,6,NA,NA,NA,3937,2331,161,24951,19505,68.9190813995431,27.1612360226043,1.3065608592842,31.0809186004569,0.985932427558014,51.0560698969981,36.4714841088534,19.5663500460903,34652,9.38706336503154,21.7426948527259,86.2563682145576,18.6106489184692,82.3627287853577,78.5773301333753,6,24295,34.241575,-82.422103
"2288","45003","South Carolina","Aiken County",51589,32275,85185,19314,0.60561131654634,0.378881258437518,0.226730058108822,46025,25455,3371,44042,25322,999,23681,47318,2171,23627,47382,1868,NA,NA,NA,30438,14107,876,165146,124145,66.9177576205297,24.3148486793504,5.40430891453623,33.0822423794703,4.27258304772747,51.6627711237329,37.1344143969578,17.4451697286038,46454,10.1472066823068,14.5191626352669,74.6866005896195,11.5952360467546,70.8091100158553,36.9989818799618,2,168808,33.535704,-81.774519
"2289","45005","South Carolina","Allendale County",835,2718,3593,-1883,0.232396326189814,0.756470915669357,-0.524074589479544,789,2735,68,838,3297,28,2544,796,55,2683,678,51,NA,NA,NA,581,1670,53,9589,7610,22.6926686828658,73.7928876838044,3.01387005944311,77.3073313171342,1.14714777349046,46.6680571488164,35.9370111586192,16.769214725206,24817,17.6993774088349,25.4227053140097,90.1721014492754,13.9612188365651,85.4293628808864,68.2599097802092,6,8039,32.997052,-81.291327
"2290","45007","South Carolina","Anderson County",67565,27169,96093,40396,0.703120934927622,0.282736515667114,0.420384419260508,56232,21097,3154,48709,22405,1098,18648,57675,2092,18840,58221,67,NA,NA,NA,31776,12028,1288,192709,145055,77.8033200317577,16.0392093778703,3.39890716053739,22.1966799682423,2.69940687772756,51.8714746067905,37.5395025660452,17.021000575998,43518,8.06156020225662,16.0769528963751,79.9803893251039,14.3080664316549,78.3588138820291,37.9257826277481,2,203718,34.564685,-82.61662
"2291","45009","South Carolina","Bamberg County",2417,4010,6482,-1593,0.372878741129281,0.618636223387843,-0.245757482258562,2204,3898,112,2194,4624,64,3825,2159,89,4112,1856,76,NA,NA,NA,1700,3122,73,15057,11855,35.4054592548316,62.5556219698479,1.10911868234044,64.5945407451684,1.4212658564123,51.7699408912798,39.0781696221027,18.3436275486485,32321,9.19668473063436,22.450841273059,80.8737076829515,12.5031509957146,72.8762288883287,54.506786764246,7,13311,33.267569,-81.072226
"2292","45011","South Carolina","Barnwell County",5492,4720,10321,772,0.532118980718923,0.457320027129154,0.0747989535897685,4889,4400,196,4659,5188,76,4228,4793,166,4131,4762,306,NA,NA,NA,3111,2936,106,21917,16320,51.2661404389287,44.9331569101611,2.23570744171191,48.7338595610713,1.31861112378519,52.3748688232879,39.4032029931104,15.9282748551353,34787,10.7864436237237,20.4474179385323,86.779566520315,15.4134868009508,86.5507318904041,82.5427699924849,6,20589,33.294536,-81.356749
"2293","45013","South Carolina","Beaufort County",53194,43419,97835,9775,0.543711350743599,0.443798231716666,0.0999131190269331,42922,32138,3464,42687,29848,762,26619,48125,1549,28253,44856,2704,NA,NA,NA,26239,13723,604,175316,131055,67.1798352688859,18.1825959980835,11.2796322069862,32.8201647311141,9.00887540213101,50.7346733897648,35.6362225923475,24.17919642246,59227,6.6167467876429,7.55676642941779,60.3912591386495,3.41671347850511,51.9721552170417,19.6464344492181,3,187117,32.317957,-80.786927
"2294","45015","South Carolina","Berkeley County",57397,45223,104458,12174,0.549474429914415,0.432929981427942,0.116544448486473,44587,30705,4225,38475,28542,1178,25435,50423,1852,28491,44897,3474,NA,NA,NA,24575,16968,1453,199081,145580,64.1045604552921,24.0831621299873,6.09098809027481,35.8954395447079,5.19587504583561,50.2448752015511,41.9703537755989,12.2126169750001,54484,8.02282506629794,11.8211181267885,77.025233422585,10.4366383639186,74.5480690221857,28.9536276378604,2,229861,33.059268,-80.035006
"2295","45017","South Carolina","Calhoun County",4305,3905,8291,400,0.519237727656495,0.470992642624533,0.0482450850319624,3787,3573,189,3707,4045,82,3365,3834,189,3799,3386,168,NA,NA,NA,2334,2772,107,14886,11640,53.4999328227865,41.8043799543195,3.49993282278651,46.5000671772135,3.00282144296655,52.1362353889561,32.9437054950961,20.3815665726186,42779,8.49682631275245,16.1175921605226,83.0331311245917,13.013925729443,77.1883289124668,100,2,14119,33.677921,-80.822118
"2296","45019","South Carolina","Charleston County",93297,121485,218857,-28188,0.42629205371544,0.555088482433735,-0.128796428718296,75443,89299,11603,77629,81487,2591,71631,97219,4075,79766,82835,7895,NA,NA,NA,47553,48266,3500,380673,293755,63.5910610944301,28.0363986938921,5.01007426321278,36.4089389055699,4.86716946040302,51.577338030278,39.2741276633751,14.5045747925385,54931,6.67904530186468,9.77486570508122,58.8578259447633,4.05947722997751,47.8731420342597,10.8809311011425,2,408235,32.825793,-79.978136
"2297","45021","South Carolina","Cherokee County",18043,6983,25270,11060,0.714008705975465,0.276335575781559,0.437673130193906,15167,6092,500,13314,7231,228,5901,14565,554,5772,14637,451,NA,NA,NA,8372,3601,359,56274,42310,73.2629633578562,19.9985783843338,4.03205743327291,26.7370366421438,2.16618687137932,51.3185485304048,39.9242989657746,15.1490919429932,35719,8.74203144921377,21.7575920451492,84.0311744154797,21.681708889431,82.5208209917413,61.0494741787431,4,56216,35.080959,-81.648305
"2298","45023","South Carolina","Chester County",8660,6941,15757,1719,0.549597004505934,0.440502633750079,0.109094370755855,7265,6579,348,6367,7891,149,6578,6649,387,6367,7022,317,NA,NA,NA,4008,3526,220,32435,24850,58.9085864035764,37.2498843841529,1.81285648219516,41.0914135964236,0.64128256513026,50.9665484815785,37.2036380453214,16.6517650685987,34319,11.5474092351075,20.3953886337026,85.5939836080339,17.7499104263705,84.3998566821928,71.7833433916717,1,32294,34.704401,-81.118573
"2299","45025","South Carolina","Chesterfield County",11297,7431,18876,3866,0.598484848484849,0.393674507310871,0.204810341173978,9312,6858,411,8490,7958,146,6783,8895,338,6808,9143,16,NA,NA,NA,5155,4934,201,46083,34500,61.0333528633118,32.1441746414079,4.09044550050995,38.9666471366882,3.04884664626869,51.0622138315648,37.3825488791962,15.8474925677582,35733,9.53374411721896,23.414277075841,88.4854078482544,19.5990321465607,87.012987012987,73.7664227329139,6,43273,34.681114,-80.149834
"2300","45027","South Carolina","Clarendon County",8361,8250,16733,111,0.49967130819339,0.49303770991454,0.00663359827885012,7386,7732,277,7071,9091,130,7214,7477,243,8253,6361,287,NA,NA,NA,4276,5479,138,34056,26695,47.2192858820766,48.4613577636833,2.93927648578811,52.7807141179234,1.47697909325816,50.8280479210712,36.2726098191214,19.8202959830867,34106,15.4196535244922,20.5127120436567,85.024747239731,14.2082340373079,80.0558796943052,85.7081581882131,6,31144,33.686186,-80.207955
"2301","45029","South Carolina","Colleton County",10440,8602,19283,1838,0.541409531711871,0.446092413006275,0.0953171187055956,9091,7627,533,8443,8475,168,6710,9427,358,8045,7979,426,NA,NA,NA,5454,4960,245,37884,28690,56.3008130081301,37.8840671523598,2.96431211065357,43.6991869918699,1.97972758948369,51.9718086791258,36.8836448104741,18.6991869918699,33918,10.4623732012267,16.437725423989,84.6826797636406,11.7864659735953,81.5485681484789,75.5682402550653,6,38604,32.90881,-80.646921
"2302","45031","South Carolina","Darlington County",16832,15220,32417,1612,0.519233735385754,0.469506740290588,0.0497269950951661,14989,13888,797,14434,15457,259,13066,15261,555,14236,14665,12,NA,NA,NA,8760,9463,409,67689,51285,55.2320170190134,40.7244899466679,1.84224910989969,44.7679829809866,1.79497407259673,52.7943979080796,37.9426494703718,16.4812598797441,34773,15.6533824622645,19.1134164414611,82.872025106791,15.5148876508136,79.4598383942737,57.764156025684,3,62905,34.326094,-79.985464
"2303","45033","South Carolina","Dillon County",6582,6436,13101,146,0.502404396610946,0.49126020914434,0.0111441874666056,5637,5834,227,5427,7523,85,4969,5743,209,5074,5851,9,NA,NA,NA,2987,3202,183,31273,22775,46.557733508138,45.4577431010776,2.65724426821859,53.442266491862,2.93543951651584,53.3399418028331,41.0769673520289,15.0737057525661,30955,9.45786450546857,27.2232037691402,90.4151943462898,21.1633663366337,87.8522467631379,69.5059572079097,6,28292,34.39479,-79.361598
"2304","45035","South Carolina","Dorchester County",41913,33824,77278,8089,0.542366520872693,0.437692486865602,0.104674034007091,34987,24055,3525,32531,23445,879,20009,39918,1435,22764,35053,2802,NA,NA,NA,19999,13161,1157,148517,107585,64.9090676488213,24.9863651972501,4.88294269342903,35.0909323511787,4.71932506043079,51.2547385147828,41.0740857948922,11.7400701603183,56345,6.71812580404902,10.1464232070054,73.6458663287932,7.02554062738182,70.2539117959141,19.4829922009447,2,161540,32.995941,-80.212663
"2305","45037","South Carolina","Edgefield County",8184,4953,13304,3231,0.615153337342153,0.372294046903187,0.242859290438966,6842,4491,311,6512,4967,107,4320,6662,274,4197,6931,7,NA,NA,NA,4190,2722,115,26388,20430,56.2945278156738,36.5923904805215,5.67682279824163,43.7054721843262,4.1079278459906,45.7708049113233,33.731241473397,15.829164771866,48114,6.99843123583755,19.6873679763414,81.3846641318124,12.6462850403701,75.1882427651275,73.3110987585696,2,25657,33.713128,-81.923002
"2306","45039","South Carolina","Fairfield County",4625,7382,12136,-2757,0.38109756097561,0.608272907053395,-0.227175346077785,4027,6945,295,3999,7777,119,6342,4265,225,6704,3909,179,NA,NA,NA,2894,5055,241,23025,18075,37.4636264929425,56.5732899022801,1.9413680781759,62.5363735070575,1.90228013029316,52.2084690553746,33.8110749185668,17.8545059717698,33798,10.8072521016915,17.8692905733722,82.6409135082605,13.5232860862019,73.7199884292739,78.3144097512105,2,20948,34.361268,-81.069334
"2307","45041","South Carolina","Florence County",32615,31153,64510,1462,0.505580530150364,0.482917377150829,0.022663152999535,29573,26710,1648,28961,28614,547,24330,31449,965,25796,30727,159,NA,NA,NA,17981,17515,858,138575,103355,52.8659570629623,41.8574779000541,2.41169042034999,47.1340429370377,2.67147753923868,53.3306873534187,39.7438210355403,14.9536352155872,42523,10.4797384627081,15.2505847699905,77.6011435502036,11.3725116677779,72.7745499571388,38.5184644044271,3,137059,34.106046,-79.764677
"2308","45043","South Carolina","Georgetown County",20487,15822,36668,4665,0.558716046689211,0.431493400239991,0.12722264644922,17389,13310,958,16526,14163,276,11882,18737,433,12701,18198,15,NA,NA,NA,11425,8606,463,60804,47975,63.0303927373199,31.7067956055523,3.04091836063417,36.9696072626801,2.28274455627919,52.4159594763502,31.6771922899809,24.1612393921453,45299,9.45636405283653,13.9853521126761,73.8884507042253,11.0483281260387,66.8915774778967,41.5173376774494,4,63404,33.457552,-79.250947
"2309","45045","South Carolina","Greenville County",150021,103030,258155,46991,0.581127617129244,0.399101315101393,0.182026302027852,127832,74483,12850,121685,68070,3434,63441,141731,5841,66828,139436,3494,NA,NA,NA,83266,38072,3097,482191,347080,69.316515654585,18.0700178974722,8.69157657442797,30.683484345415,7.84626838742324,51.460520830957,39.5469844936965,14.2839663121045,51595,6.3986131166397,13.1115055811345,67.1178417558847,8.98451019288397,61.865951968936,12.6056845254585,2,525534,34.844659,-82.331257
"2310","45047","South Carolina","Greenwood County",19431,12145,32006,7286,0.607104917827907,0.379460101231019,0.227644816596888,16961,10711,1091,16348,11972,352,9797,17568,604,9625,18094,21,NA,NA,NA,10799,6543,342,69881,51810,60.2724631874186,30.8309841015441,5.78268771196749,39.7275368125814,4.03829367066871,53.4766245474449,39.448491006139,16.8744007670182,37631,11.4076335877863,17.5108693324195,76.4622732432374,11.5217247972572,70.7424012659062,39.75251575487,4,69351,34.205171,-82.147907
"2311","45049","South Carolina","Hampton County",3906,5323,9305,-1417,0.419774314884471,0.572058033315422,-0.152283718430951,3488,5170,148,3312,5834,60,4831,3265,203,5453,2708,147,NA,NA,NA,2121,3641,111,20296,15525,41.1411115490737,55.2128498226251,2.16298778084352,58.8588884509263,1.85750886874261,48.5268033109972,37.238864800946,15.9686637761135,31734,9.60056061667835,20.0944611421211,88.9437526835552,14.5874587458746,83.8283828382838,78.4732100521574,6,18561,32.801597,-81.116415
"2312","45051","South Carolina","Horry County",118821,59180,179744,59641,0.661056836389532,0.329246038810753,0.331810797578779,89288,39410,4222,72127,38885,1381,35038,90641,2863,38044,89962,132,NA,NA,NA,47114,19177,1981,300418,231840,77.1841234546532,13.4639069563075,5.96768502553109,22.8158765453468,6.28723977924092,51.5262068184996,33.8355225053093,20.5047633630475,44746,8.00052232600015,11.4604956187887,77.391296360931,8.57770807687335,75.4658437463112,30.3756902384409,2,351029,33.780221,-78.937681
"2313","45053","South Carolina","Jasper County",7078,7185,14394,-107,0.491732666388773,0.499166319299708,-0.00743365291093511,5187,5956,284,4169,5757,95,5201,5152,248,5792,4552,274,NA,NA,NA,3021,3495,152,27186,19485,41.0284705363054,43.8387405282131,13.4333848304274,58.9715294636946,8.7066872655043,48.2049584344883,38.6559258441845,15.3829176782167,38991,9.9784690771401,21.5782528371602,85.4737397730272,11.2718435366277,79.5509778960768,66.6707026677967,3,28791,32.407305,-81.002142
"2314","45055","South Carolina","Kershaw County",20471,12699,33629,7772,0.608730559933391,0.377620506110797,0.231110053822594,17542,10330,1123,16324,11259,363,9486,17949,791,10164,17305,623,NA,NA,NA,9240,8797,370,63090,47705,69.1012838801712,24.2510699001427,4.10841654778887,30.8987161198288,1.84181328261214,51.5818671738786,37.0454905690284,16.4542716753844,46328,8.34742983394898,14.0748282005599,79.3956361785326,11.4629103127423,78.1080382527785,57.6802761884695,2,65403,34.257249,-80.650865
"2315","45057","South Carolina","Lancaster County",30312,18937,49868,11375,0.607844710034491,0.379742520253469,0.228102189781022,23719,13812,1407,19333,13419,392,13350,23199,1072,13295,23818,805,NA,NA,NA,12082,7668,352,83704,63600,70.1316544012234,22.38841632419,4.93644270285769,29.8683455987766,3.68560642263213,51.1540667112683,35.3674854248304,18.6956417853388,46852,9.92649017205561,15.7691193757773,76.7057941632451,12.0325203252033,72.9806481163403,49.9543390909565,1,96016,34.804751,-80.771843
